"","Sample","Final Pb206/U238_mean","Final Pb206/U238_2SE(int)","Final Pb206/U238_NoOfPoints","Final Pb206/U238 age_mean","Final Pb206/U238 age_2SE(int)","Final Pb206/U238 age_NoOfPoints","Final Pb207/U235_mean","Final Pb207/U235_2SE(int)","Final Pb207/U235_NoOfPoints","Final Pb207/U235 age_mean","Final Pb207/U235 age_2SE(int)","Final Pb207/U235 age_NoOfPoints","Final Pb207/Pb206_mean","Final Pb207/Pb206_2SE(int)","Final Pb207/Pb206_NoOfPoints","Final Pb207/Pb206 age_mean","Final Pb207/Pb206 age_2SE(int)","Final Pb207/Pb206 age_NoOfPoints","Final U238/Pb206_mean","Final U238/Pb206_2SE(int)","Final U238/Pb206_NoOfPoints","Final U/Th_mean","Final U/Th_2SE(int)","Final U/Th_NoOfPoints","Approx_U_PPM_mean","Approx_U_PPM_2SE(int)","Approx_U_PPM_NoOfPoints","Approx_Th_PPM_mean","Approx_Th_PPM_2SE(int)","Approx_Th_PPM_NoOfPoints","Al27_ppm_mean","Al27_ppm_2SE(int)","Al27_ppm_NoOfPoints","Ca44_ppm_mean","Ca44_ppm_2SE(int)","Ca44_ppm_NoOfPoints","V51_ppm_mean","V51_ppm_2SE(int)","V51_ppm_NoOfPoints","Fe57_ppm_mean","Fe57_ppm_2SE(int)","Fe57_ppm_NoOfPoints","Nd146_ppm_mean","Nd146_ppm_2SE(int)","Nd146_ppm_NoOfPoints","Sm147_ppm_mean","Sm147_ppm_2SE(int)","Sm147_ppm_NoOfPoints","Dy163_ppm_mean","Dy163_ppm_2SE(int)","Dy163_ppm_NoOfPoints","Yb172_ppm_mean","Yb172_ppm_2SE(int)","Yb172_ppm_NoOfPoints","Pb204_ppm_mean","Pb204_ppm_2SE(int)","Pb204_ppm_NoOfPoints","Pb206_ppm_mean","Pb206_ppm_2SE(int)","Pb206_ppm_NoOfPoints","Pb207_ppm_mean","Pb207_ppm_2SE(int)","Pb207_ppm_NoOfPoints","Th232_ppm_mean","Th232_ppm_2SE(int)","Th232_ppm_NoOfPoints","U238_ppm_mean","U238_ppm_2SE(int)","U238_ppm_NoOfPoints","PbTotal_ppm_mean","PbTotal_ppm_2SE(int)","PbTotal_ppm_NoOfPoints","...74","rho 207Pb/206Pb v 238U/206Pb","rho 206Pb/238U v 207Pb/235U","session","session.num","Final Pb208/Th232_mean","Final Pb208/Th232_2SE(int)","Final Pb208/Th232_NoOfPoints","Final Pb208/Th232 age_mean","Final Pb208/Th232 age_2SE(int)","Final Pb208/Th232 age_NoOfPoints","Approx_Pb_PPM_mean","Approx_Pb_PPM_2SE(int)","Approx_Pb_PPM_NoOfPoints","Pb208_ppm_mean","Pb208_ppm_2SE(int)","Pb208_ppm_NoOfPoints","...86","U235_ppm_mean","U235_ppm_2SE(int)","U235_ppm_NoOfPoints","Li7_ppm_mean","Li7_ppm_2SE(int)","Li7_ppm_NoOfPoints","Na23_ppm_mean","Na23_ppm_2SE(int)","Na23_ppm_NoOfPoints","P31_ppm_mean","P31_ppm_2SE(int)","P31_ppm_NoOfPoints","Ca43_ppm_mean","Ca43_ppm_2SE(int)","Ca43_ppm_NoOfPoints","Sc45_ppm_mean","Sc45_ppm_2SE(int)","Sc45_ppm_NoOfPoints","Ti49_ppm_mean","Ti49_ppm_2SE(int)","Ti49_ppm_NoOfPoints","Mn55_ppm_mean","Mn55_ppm_2SE(int)","Mn55_ppm_NoOfPoints","Co59_ppm_mean","Co59_ppm_2SE(int)","Co59_ppm_NoOfPoints","Ni60_ppm_mean","Ni60_ppm_2SE(int)","Ni60_ppm_NoOfPoints","Rb85_ppm_mean","Rb85_ppm_2SE(int)","Rb85_ppm_NoOfPoints","Sr88_ppm_mean","Sr88_ppm_2SE(int)","Sr88_ppm_NoOfPoints","Y89_ppm_mean","Y89_ppm_2SE(int)","Y89_ppm_NoOfPoints","Zr90_ppm_mean","Zr90_ppm_2SE(int)","Zr90_ppm_NoOfPoints","Nb93_ppm_mean","Nb93_ppm_2SE(int)","Nb93_ppm_NoOfPoints","Sn118_ppm_mean","Sn118_ppm_2SE(int)","Sn118_ppm_NoOfPoints","Cs133_ppm_mean","Cs133_ppm_2SE(int)","Cs133_ppm_NoOfPoints","Ba137_ppm_mean","Ba137_ppm_2SE(int)","Ba137_ppm_NoOfPoints","La139_ppm_mean","La139_ppm_2SE(int)","La139_ppm_NoOfPoints","Ce140_ppm_mean","Ce140_ppm_2SE(int)","Ce140_ppm_NoOfPoints","Pr141_ppm_mean","Pr141_ppm_2SE(int)","Pr141_ppm_NoOfPoints","Eu153_ppm_mean","Eu153_ppm_2SE(int)","Eu153_ppm_NoOfPoints","Gd157_ppm_mean","Gd157_ppm_2SE(int)","Gd157_ppm_NoOfPoints","Tb159_ppm_mean","Tb159_ppm_2SE(int)","Tb159_ppm_NoOfPoints","Ho165_ppm_mean","Ho165_ppm_2SE(int)","Ho165_ppm_NoOfPoints","Er166_ppm_mean","Er166_ppm_2SE(int)","Er166_ppm_NoOfPoints","Tm169_ppm_mean","Tm169_ppm_2SE(int)","Tm169_ppm_NoOfPoints","Lu175_ppm_mean","Lu175_ppm_2SE(int)","Lu175_ppm_NoOfPoints","Hf180_ppm_mean","Hf180_ppm_2SE(int)","Hf180_ppm_NoOfPoints","W182_ppm_mean","W182_ppm_2SE(int)","W182_ppm_NoOfPoints","...170"
"631","Piexe",0.0915487447056256,0.00106786324665492,41,564.659237588637,6.31135400684136,41,0.74439098551544,0.0107600610228178,41,564.771411005029,6.26947242834256,41,0.0586207780205297,0.000876451535008171,41,548.73845926553,32.492657843706,41,10.9163030397099,0.130090436418556,41,3.20829181740282,0.044976072961783,41,196.281012960989,10.0501631813478,41,61.3989748974484,2.64309137177188,41,-0.0304963974583547,2.46687943622177,25,NA,NA,NA,NA,NA,NA,6.10059930153862,18.7142779050296,25,0.726931573633713,0.148756342861702,25,1.24050033644703,0.351940409448071,25,31.7243516807467,2.34994513707863,25,115.105420442444,6.22214983309983,25,-0.00682189933427598,0.325339393344153,25,70.6585437671785,2.4228335700541,25,4.52965306995099,0.159761948567968,25,52.7590044189201,1.8949263576083,25,178.422187276691,7.62560431187301,25,19.8779918044154,0.657341956843077,25,NA,0.229473032698694,0.520587911925554,"May30.2023",3,0.0253031627983247,0.00250515305743442,41,504.465462312189,49.4822757791964,41,14.1552696664659,1.36989012784574,41,3.11996338051537,0.311257799558711,25,NA,375.281606295469,49.9321200810734,25,-0.216853295364366,1.30191171336131,25,-18.0684405770175,51.1389989316971,25,100.554570002894,84.7522248538154,25,131.317629243481,166.13454729818,25,84.9603341672,5.02350361011216,25,0.29599719680907,1.22546227412379,25,0.390738311690927,0.409991788433631,25,0.116129053144452,0.126034242482004,25,-0.383389643008193,0.0310023723348605,25,0.0920735299812073,0.228452488769722,25,0.000306972322987594,2.37740360043994e-05,25,289.427196199126,8.77381919619557,25,455689.515882979,20128.3048082135,25,2.1389383993661,0.307281231215333,25,0.0613732401370687,0.278605437156176,25,-0.0416174862177806,0.0380978854168932,25,-0.000354162945850938,2.70597134165669e-05,25,-0.000666936022042509,1.84884113268171e-05,25,1.3749578211234,0.197295807092381,25,0.0579967162989446,0.0237904749320604,25,0.967600060304881,0.157060212583365,25,7.44243594082097,0.818195908138131,25,2.37582189103313,0.197647279996876,25,11.7184803557617,0.654499370173861,25,55.375193727158,3.35732695673862,25,11.8225836186913,0.758522127939695,25,21.4071032676394,1.07496601164901,25,4909.02784028611,247.469457378974,25,0.0172009062040912,0.0337622973702662,25,NA
"632","Piexe",0.0917973271576742,0.00105450261735406,41,566.127931586899,6.22884302437668,41,0.688650863625093,0.0114907066416039,41,531.754987530325,6.89819645762348,41,0.055053660706964,0.000749201208404676,41,410.539134631585,30.2705659687819,41,10.8867643837593,0.12665684146838,41,3.20566470818076,0.0406840514111289,41,201.92972941435,11.2295108671029,41,63.320563929813,3.00323011382206,41,0.102131333252955,2.62177250155784,25,NA,NA,NA,NA,NA,NA,-18.1900814338712,9.34097055361664,25,0.942887508730516,0.189319524781505,25,1.59792617599126,0.36759575078966,25,35.8558261832558,2.66425831364035,25,122.230756538312,7.16575517908405,25,0.139708214835192,0.297968998520526,25,75.4912263570055,4.04334729038463,25,4.81688723052656,0.254552432494223,25,57.3349532774855,3.61218415476595,25,193.361611561168,13.4481144579238,25,21.3819087557284,1.22287460222993,25,NA,0.399660213367865,0.422035079751992,"May30.2023",3,0.0293000144593658,0.00320502157175414,41,582.726787821164,63.0220494673999,41,17.270175068238,2.08031337384984,41,3.58996732153429,0.503349477226518,25,NA,519.841619275321,71.4748597509757,25,0.269189479079771,1.36902011747584,25,-34.8831605835907,52.3107574057678,25,51.0264240304508,96.5338319426664,25,109.790164216031,153.670779075377,25,86.7603972622272,5.92589028867649,25,1.09600840995212,1.69344445421074,25,0.400294538804296,0.507978466823156,25,-0.0317770781775525,0.00172117711696657,25,-0.846871888465408,0.859851226838124,25,-0.102996332939018,0.301568056365236,25,-7.4257572991236e-06,1.06942442307216e-06,25,327.248462261558,16.8518821025384,25,450007.798462131,25472.1334116702,25,2.21358030563311,0.399148934146052,25,0.335397487706325,0.343095334281821,25,0.0960279687256584,0.0778148560895762,25,-0.000346466589042868,2.4879667867503e-05,25,-0.00216762446867586,0.000108297550480449,25,1.45333625832194,0.190267366006807,25,0.0597029431568893,0.0249605601020218,25,1.18665906060673,0.193369034240418,25,8.69857666611351,1.00339654524828,25,2.9557674801458,0.261861243094971,25,12.4041214020111,0.705877732959873,25,60.5732431513785,3.79494485319239,25,13.323849748919,0.797600370350831,25,23.6725477768351,1.09371209745145,25,5261.23801467648,249.589176443705,25,0.0390894868190447,0.0435934532285219,25,NA
"633","Piexe",0.0916888899400843,0.00147004418037794,41,565.459417252649,8.66548839881813,41,0.691258881075366,0.00987018911986749,41,533.383941419015,5.92041865347295,41,0.0556393932360057,0.00101594735431078,41,441.70267220065,36.3377931378453,41,10.9128742215862,0.168770095985989,41,3.20183930493638,0.0421293160952671,41,205.189692404196,11.7602667754474,41,64.4499910888137,3.16601218543565,41,-1.09143882172432,2.15914295853481,25,NA,NA,NA,NA,NA,NA,15.0465796161361,14.0259996784875,25,1.02201474478229,0.230970754213823,25,1.33412038598354,0.222674788217982,25,33.6861108282722,1.70123708764887,25,122.189537189087,3.71781872575808,25,0.132770234188816,0.307205348994678,25,69.9117741252937,2.9027559340807,25,4.60819666574152,0.162949423741064,25,53.3754188973002,2.1250772160636,25,179.628699958177,8.25469405049655,25,19.7832115785374,0.873096939432908,25,NA,0.598473575585309,0.367800811496139,"May30.2023",3,0.0293640763428702,0.00291711073133598,41,584.155370627599,57.2455635301319,41,17.8112130976135,2.0395176638027,41,3.19623243890352,0.379806565209965,25,NA,597.619362812417,101.942798273927,25,1.20333090921602,2.15110024729414,25,-6.42368819225717,44.6179813521079,25,-5.78800671101851,43.6123780170702,25,-106.034357758649,87.5906086174566,25,82.5860141950926,4.23739964008376,25,0.105274417709859,1.58927116806657,25,-0.252127810637475,0.277317052031746,25,-0.010907600243602,0.000323706210510772,25,0.725209674665479,0.877014771829684,25,-0.0332706733859494,0.320571843780877,25,-7.15321814952697e-07,5.91009830069283e-08,25,310.363203209429,10.5508780675882,25,416799.098346426,18941.6358263134,25,2.16581925179398,0.353976075075944,25,0.172635864477832,0.267486573601438,25,0.00851931749252678,0.0442921825171926,25,-0.00805388065557707,0.000236271224751789,25,-0.00217427577530767,7.69577161020632e-05,25,1.37858609279105,0.171900738120478,25,0.0488293798960231,0.0195729924718206,25,1.11695127695856,0.230866806756011,25,7.75267611253549,0.667251614054935,25,2.6498257697415,0.207082465006188,25,12.2237830725711,0.638041908390585,25,59.0337524278522,2.49007709218674,25,12.342440251343,0.571572806963973,25,22.5710128101266,0.750805440710217,25,4875.79345870529,154.981890886965,25,0.0739685297789154,0.053912672359244,25,NA
"634","Piexe",0.0901385340866609,0.00133131035107965,41,556.308342910225,7.86857186779751,41,0.708524446491156,0.0136365411146617,41,543.545081459081,8.12810860564849,41,0.0572867022995351,0.000981863499670732,41,497.242353845498,37.1083775657685,41,11.0981567437603,0.163085841223345,41,3.18934812138596,0.0506671425738083,41,220.069438673867,12.4726643123742,41,69.2941975651076,3.07493075457659,41,0.556881226205945,1.78687046077032,25,NA,NA,NA,NA,NA,NA,-5.53591503641604,18.976918510465,25,0.97565257229904,0.216702559125825,25,1.79023448368472,0.286201445259026,25,35.0139676179079,2.28140583421733,25,130.836758493877,7.85203669481213,25,0.27564089498439,0.334261505620842,25,77.482285660231,4.14636487848127,25,5.06814829824501,0.30360830266855,25,61.2058398526733,3.4700902938924,25,205.145496950535,13.2076814712929,25,21.8491002626527,1.13908078420076,25,NA,0.35919642078178,0.403895471889745,"May30.2023",3,0.0276115246111572,0.00301199804861454,41,549.658235799056,59.1449755677202,41,18.0829162845006,2.01779607776714,41,3.49606221768984,0.430414445456405,25,NA,600.093321238283,108.774669544929,25,-0.222840457595433,1.43394923021423,25,-41.1245016100873,50.8100219820783,25,-10.4608822683854,34.1416581909158,25,25.0500456318409,111.389337550519,25,86.2073009705328,5.82064934551269,25,0.96675947349875,1.57448326779974,25,-0.522132141947636,0.410434607976559,25,0.00100978350524214,0.000131319674854554,25,-0.00171849809161688,1.4231742178043,25,0.0555468375403109,0.264991344656758,25,0.0501519471967265,0.0549894318693803,25,320.70424086128,17.0156664484189,25,451318.111024269,33273.8194254152,25,2.1115467944428,0.307141007951927,25,0.259622072202724,0.232385748242963,25,0.0435576131308748,0.0602659847787994,25,-1.90142992969221e-06,1.48843269555326e-07,25,-0.000640916084479657,0.000102855778321025,25,1.47976750492727,0.188304367171714,25,0.049012410727389,0.0175650277275942,25,0.946373606880028,0.135375122702233,25,8.9833098730634,1.06572808911221,25,3.1112625503208,0.252503995562725,25,13.0293594486766,0.942268405867739,25,63.8044575971606,4.09283960028827,25,13.548951732803,0.921706525399872,25,24.2614339190277,1.43345521736907,25,5119.16289140591,271.661914107228,25,0.0931227621536754,0.0600968886037525,25,NA
"635","Piexe",0.0882581149811487,0.00105799407943302,41,545.196635531024,6.27159775903476,41,0.724151535743085,0.0118717766960756,41,552.875913786234,6.95125431598973,41,0.05863830389087,0.00101800968280096,41,548.28719750904,37.3699302105598,41,11.3274614951166,0.138728474972923,41,3.2615502140979,0.044622411033082,41,210.444089058139,9.28645417789359,41,64.8942437251493,2.20810713131703,41,1.93111119026995,2.21312993851811,25,NA,NA,NA,NA,NA,NA,2.30569219887901,18.3326421317153,25,1.18605549041298,0.254434924182839,25,1.53945483235389,0.323121151125115,25,35.7503884384048,2.00745188852486,25,130.656405868748,7.21017235338484,25,0.145199905173162,0.375360183975987,25,73.617511787097,3.67356499443893,25,4.8345362449809,0.262213902577875,25,57.7251118460876,3.06630433218606,25,197.416064539784,10.9104618650787,25,20.4558327416866,0.986647904334639,25,NA,0.557251673371529,0.209544943296013,"May30.2023",3,0.0252067885284045,0.00362342237759175,41,501.912940860751,71.2116589121456,41,15.5683161740765,2.18026852628531,41,2.82979406500519,0.447667159959331,25,NA,570.730942286929,85.3164779818634,25,-1.88908101481038,1.32769360327972,25,-5.54242817737705,52.7670364549811,25,5.7008222794089,40.2245861496983,25,-42.2539322721667,108.15923819944,25,88.0755713505571,6.92163793802039,25,0.991006722307804,1.35930820705956,25,-0.365844779564665,0.315252050390068,25,-0.0594541341140187,0.0027380535013843,25,0.816575842931869,1.31734892636138,25,-0.252252085836797,0.234950556535919,25,0.0294007912712416,0.0398929406794871,25,324.027064988207,14.5857085672521,25,451906.758739432,24101.6018914605,25,2.44590808396132,0.39009523401554,25,0.232634774051052,0.367870320274006,25,0.0502807927848723,0.0490851619320235,25,0.000645628033193659,9.58863431831035e-05,25,0.00189114796172013,0.00421236764414978,25,1.54685005961804,0.212367557599531,25,0.065005687261725,0.0289510870988346,25,0.980764731556512,0.186966120677338,25,8.61554934126174,0.908701154337564,25,2.96550331386848,0.201275433271583,25,12.5107976055064,0.865059970304481,25,63.1859163996447,4.03778944759522,25,13.0772083736988,0.859075990053608,25,24.1167462009569,1.26122262474503,25,5200.56150035144,313.114145117572,25,0.042904023946869,0.0465006609122442,25,NA
"636","Piexe",0.0905320866469096,0.00127076396659092,41,558.639442252736,7.50955921072359,41,0.711581448589104,0.0149296055850542,41,545.297862371016,8.87019819460325,41,0.0566666374447599,0.000920877258355131,41,473.380743529656,37.1992342197856,41,11.0487389194196,0.154737649509704,41,3.19159977915965,0.0491310304188368,41,209.22973483873,10.1691967535123,41,65.9201286619678,2.69279904118138,41,-1.94007060120943,1.87449284363643,25,NA,NA,NA,NA,NA,NA,2.29455894790774,16.6061225599122,25,1.0445859491756,0.242667995264864,25,1.40080124742226,0.327578470130317,25,36.3746358919034,2.06405997376705,25,127.108711259148,6.26377719229508,25,-0.0959489139824952,0.384862185528353,25,74.9959230593124,4.1611255170891,25,4.91107066882173,0.297405275855581,25,59.1727058377922,3.27208445895653,25,196.78082405924,11.5093310041426,25,20.8974016399619,1.1509133219577,25,NA,0.160076948973354,0.529041832614669,"May30.2023",3,0.0269600955496725,0.00332923995846396,41,536.648098769215,65.3966858358583,41,16.7753873048695,2.02186506790642,41,3.20555525557077,0.445007046510572,25,NA,455.868963149717,81.051735727066,25,-0.817570628659992,1.28399891649135,25,-51.8354535652558,59.1007823992249,25,51.3003527115857,57.0675540994107,25,54.2050982261664,138.496704977756,25,84.3607354324113,5.94474835059031,25,1.73065040537252,1.44826905182801,25,-0.225851487709128,0.442988617539163,25,0.00927271376337589,0.0827866045217164,25,-0.414207636524966,1.14077342526131,25,0.334071361654221,0.382900927032228,25,0.0145387831020812,0.0313360867016321,25,318.296921815938,14.0848389372742,25,457186.202598146,23711.1338582321,25,2.1663061087428,0.372253488306077,25,0.154637502934652,0.231505182511601,25,-0.0539634556772779,0.0315504118433309,25,-0.0034045834399782,0.000608684788654655,25,-0.000351518477910287,6.00183729261668e-05,25,1.54568335045287,0.195000526605246,25,0.0584039519801032,0.0258619762981631,25,1.08962175355084,0.16754117174204,25,8.35564193200163,0.798289398888998,25,2.98642555488828,0.244261423076161,25,13.4006902039759,0.911129145469897,25,62.073061439477,3.86733355327944,25,13.8180227358202,0.808863536202838,25,24.3199383213446,1.26995950901191,25,5157.03954737242,263.659915250852,25,0.135017559361256,0.086417168441998,25,NA
"637","Piexe",0.0900600517148551,0.0012058188006181,41,555.852848227933,7.12804854395726,41,0.737669254468523,0.0128391159563735,41,560.768619967856,7.47754291340204,41,0.0592936554181897,0.000929230060711492,41,573.265962663338,34.1176167030834,41,11.1043374903986,0.147886528810859,41,3.21245757770174,0.044443642844657,41,206.700822121192,9.38692407293943,41,64.5511405204447,2.53337122583823,41,-1.88450081972863,2.02391685003505,25,NA,NA,NA,NA,NA,NA,8.1257364026764,15.8037859258524,25,0.921499276180363,0.182279456427068,25,1.33600422064765,0.30259599651225,25,36.3230400922051,1.78845448869034,25,124.287539076604,5.56118955245605,25,0.10899346349668,0.354144535697436,25,72.1590912601788,3.22285385365716,25,4.79698952177171,0.224018599591593,25,56.9967722714311,2.56105343967346,25,190.869295717061,8.17782073623949,25,19.8812953324079,0.953316106916935,25,NA,0.277005172979015,0.46868958692392,"May30.2023",3,0.027384591219837,0.00414771120434406,41,544.420690348169,81.3263634402971,41,16.5995136189425,2.37960022996514,41,3.01086294254662,0.561994177954721,25,NA,567.073750410804,94.3031078968887,25,-0.284655170588637,1.41147683360883,25,-45.3342101947716,40.9276703396658,25,-34.0409900626771,57.8858209316426,25,42.83134486141,102.959374430093,25,83.5605726016706,6.11754288830344,25,0.934480377304537,1.20613535767334,25,-0.0345052365823813,0.519467720460735,25,-0.0104002603056658,0.00169995302842014,25,1.39879099361383,1.51655795869556,25,0.174603366249526,0.408688809588591,25,0.0632468423929998,0.0598964164161809,25,319.957622354707,13.6760532060666,25,534210.497764242,29728.0764480552,25,2.33200681235587,0.27687486930931,25,0.176950606248201,0.33142977167816,25,0.0153574632842942,0.0434409533685142,25,-1.74033664395005e-06,1.68350154825329e-07,25,5.62537089682667e-05,4.54899548173247e-06,25,1.46352524181549,0.153868204406996,25,0.0538067000366594,0.0180986708123601,25,1.11238644202763,0.133277718877719,25,9.2954124601629,0.89191735957194,25,2.78793953314354,0.235736227886264,25,12.9839221663462,0.605981888927525,25,60.5457825776591,2.85678333784046,25,13.3032071362997,0.641262231095123,25,23.8487351629727,1.00963559111697,25,5037.95257789227,179.950571015682,25,0.0613580193685247,0.0576835424531839,25,NA
"638","Piexe",0.0909953960323293,0.0013692774805274,40,561.371911440499,8.08282336315053,40,0.742328451143755,0.0145508781034791,40,563.419177184076,8.46246523805672,40,0.0585977984615231,0.00102537155305256,40,546.685404486436,38.607755901588,40,10.9936048576039,0.162443005297777,40,3.22904844409193,0.0540566943047787,40,204.535986816226,11.4510394392276,40,63.1800727926371,2.73805949562537,40,-0.367617268262999,1.88710366760349,25,NA,NA,NA,NA,NA,NA,19.4104106703297,30.0863469001874,25,0.730765246398768,0.180010882154971,25,1.45743113052171,0.362249440984337,25,32.9379667503198,2.0971332129819,25,119.092311621668,6.85506283456906,25,0.334541413029089,0.477117194749138,25,70.8389779751105,3.12532747520315,25,4.66127372718574,0.201008457118425,25,55.7920072687176,2.96928554224427,25,187.231964165941,10.950779418573,25,19.5682681098417,0.847654691896838,25,NA,0.401336773877106,0.509522316191495,"May30.2023",3,0.0306149130302303,0.00368968499109144,40,608.249595217539,72.3586873492721,40,18.1378064707943,2.18412259824543,40,3.26450407516028,0.33799767854719,25,NA,635.845220159723,128.597652408916,25,0.525854151074763,2.03982044837929,25,1.15945965478521,35.8289593521201,25,42.0405902073337,45.135152797562,25,200.197052206884,193.106451431765,25,81.8163333339098,5.12201850069927,25,2.07274618289518,1.84986655642755,25,-0.0962716999512348,0.326636214199804,25,-0.00633676260645903,0.00104058805525948,25,-0.711748001722326,1.01265617375617,25,0.11481242144665,0.304237310036633,25,-2.02896944137282e-10,2.73546994598178e-11,25,303.172240943893,13.8584758726274,25,472380.264903334,21178.8117808329,25,2.28237455825385,0.284674765374712,25,0.314008823502442,0.39524868654545,25,-0.0248250392988697,0.0375132783074565,25,-0.00838000386314386,0.000300290014705535,25,-6.23533000577666e-05,1.77943685032618e-05,25,1.31604574994597,0.120157213213446,25,0.0498013027373427,0.0189919696620438,25,0.927957867362757,0.162728568859229,25,8.44953848287046,0.690563598061889,25,2.90618873475993,0.190410320209413,25,12.289134191328,0.650509111380535,25,56.3681265570793,2.65384714831062,25,12.4077227683623,0.67722639004152,25,22.5479595954489,1.07719822174362,25,4943.72140414447,206.210133755896,25,0.0356649806361843,0.0581253425277026,25,NA
"639","Piexe",0.0908166561966321,0.00125546249999236,41,560.322422957323,7.42147937542788,41,0.715120984366609,0.0118763506564048,41,547.537355479961,7.06919253899718,41,0.0574579084753449,0.000824816271032861,41,505.006069720855,31.8915224828205,41,11.0115319542637,0.154366681611322,41,3.21348470185485,0.0468247486042342,41,198.354255106153,11.2566651396528,41,61.6188782617063,2.91500952069094,41,0.595688140423397,3.06277369049902,25,NA,NA,NA,NA,NA,NA,8.25458291427137,12.544312197077,25,0.784699307500166,0.184080789274836,25,1.60696634229695,0.28916231320176,25,33.3624417684085,1.95968808409627,25,120.555677481128,5.82967207206671,25,0.0118598531915705,0.389951941960602,25,70.7084899379709,3.67627286895181,25,4.56591332105556,0.260506348213575,25,55.9006110576373,3.35326768327688,25,185.936541122737,11.9115860368783,25,19.5168862200293,1.08781940628024,25,NA,0.429650957611552,0.501826740066763,"May30.2023",3,0.0243134079992345,0.00268200673913205,41,484.854740295733,53.0099509847207,41,14.1849701625576,1.7642362830746,41,2.68042420776824,0.355350435481993,25,NA,545.322786812118,107.5515738447,25,0.677625305570024,1.57422899201214,25,-12.6849739143616,36.1464317717862,25,-11.9677186807361,29.5220718339617,25,-13.8409233885831,145.314325312248,25,84.7178539102073,5.87794814271678,25,0.269055138329795,0.838020204762612,25,0.353290120898685,0.543838602791333,25,0.00113793487642721,6.81866576818561e-05,25,0.533029756861594,0.990756408522574,25,-0.139864970192809,0.306370176824616,25,-0.00130097129433187,0.000217595741012747,25,297.135538735875,11.7654484555116,25,373539.065926027,18745.5481570213,25,2.44740955702169,0.398733951594557,25,0.185841406442517,0.309631211801234,25,-0.0202479191662348,0.00186233762538179,25,-0.00631394226743966,0.000259946850530426,25,-0.000648928151174773,2.56030107230386e-05,25,1.44213887948069,0.143512138092444,25,0.0517144231602433,0.0205674993535052,25,0.955659820276605,0.13613003229206,25,7.46244994218221,0.64068794365035,25,2.83736067710658,0.193016854864784,25,12.0148266716431,0.571947404987208,25,56.3800522975625,2.76982090841201,25,12.3577455975345,0.750876107356026,25,21.5148612767576,0.971410566006701,25,5059.08736473998,182.503658791188,25,0.0646155776860528,0.0500453458812995,25,NA
"640","Piexe",0.090689835884887,0.00107477283087912,41,559.584295413117,6.35632897126514,41,0.710189825446024,0.0130777580343971,41,544.561063922284,7.78547219541988,41,0.0570990976207943,0.00103260408635801,41,489.367440581307,40.11416997158,41,11.0201740603669,0.133019240956097,41,3.25226695611469,0.0442966090728209,41,186.601596948891,10.551883611114,41,57.361980419464,2.6576717709092,41,0.706361545826699,2.57495356310558,25,NA,NA,NA,NA,NA,NA,4.5742001424473,12.6126058440808,25,0.804566682614007,0.262839365912353,25,1.49926406811432,0.346335345855108,25,31.0580308289881,1.72793115782999,25,116.447846936523,6.18864015366961,25,-0.0346825035084789,0.33044043901813,25,66.8909787827296,3.45318367460739,25,4.3129967461706,0.205434342026945,25,52.2682526732985,2.94597419818901,25,176.10923441416,11.3730828647055,25,19.069595900889,1.03785540023604,25,NA,0.529614247009639,0.0964019555708696,"May30.2023",3,0.0269921633105023,0.0036856128369093,41,537.03983929462,72.4522010761312,41,15.0944608997203,2.31890604762672,41,3.09786454868132,0.544339688500988,25,NA,541.147298751889,91.4386714323075,25,-0.0800272429002638,1.68962495252213,25,2.29953288924608,45.3588598810014,25,-7.02730136563251,32.8577041858906,25,112.825770384179,136.971694582667,25,86.0216473483224,4.73520661081994,25,-0.188456697024515,0.883050143109472,25,-0.0377924403990838,0.37647904420589,25,-0.0589931332587183,0.0805332123781655,25,-0.128049659054259,0.871430834994819,25,0.126754420937514,0.31181031010476,25,0.0327954299863162,0.044465708489073,25,295.890896857944,8.6517061286896,25,385041.243235096,15978.5460737567,25,2.28862665172759,0.362608866772074,25,0.0784305182369871,0.254703048654826,25,0.0604339851171437,0.0693415356525295,25,-7.55210924646259e-09,5.93693484588151e-10,25,5.90953918034245e-05,8.59436903748674e-06,25,1.43026571854572,0.175675796370431,25,0.0321883369780807,0.0185194828066118,25,0.964642275523773,0.155366921085017,25,7.81960887990112,0.728219006433231,25,2.61290428796377,0.158250021406234,25,12.2046026565309,0.666279883500308,25,56.4412293524584,2.81200275418745,25,11.8094308376048,0.797125529687857,25,21.3016488157697,0.93453948660915,25,5185.14104800075,227.347032730747,25,-0.00148563104703134,0.000234918223988336,25,NA
